sample_index,time_s,env_id,mass_g,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,raw_Fx_N,raw_Fy_N,raw_Fz_N,raw_Mx_Nm,raw_My_Nm,raw_Mz_Nm
46,0.19166666666666665,38,390,3.7703691720962524,-0.6386472284793854,-0.002411046443739906,0.08540759980678558,0.5042637288570404,-0.01578421672545005,5.704512119293213,-0.9680798053741455,-0.002668136963620782,0.12945255637168884,0.7628583312034607,-0.015783773735165596
46,0.19166666666666665,39,400,3.867068886756897,-0.6549282371997833,-0.0024472333607263863,0.08758454024791718,0.5171942412853241,-0.01622496224561587,5.801211833953857,-0.9843608140945435,-0.002704319544136524,0.13162949681282043,0.7757888436317444,-0.016224518418312073
46,0.19166666666666665,40,410,3.963051915168762,-0.6711162626743317,-0.0032724293414503336,0.08975055813789368,0.5301024615764618,-0.016679951019767714,5.897194862365723,-1.0005488395690918,-0.0035295214038342237,0.13379551470279694,0.7886970639228821,-0.01667950674891472
46,0.19166666666666665,41,420,4.061470627784729,-0.6877378523349762,-0.0007849069079384208,0.09196935594081879,0.5430755913257599,-0.017099144898537588,5.9956135749816895,-1.0171704292297363,-0.001041998970322311,0.13601431250572205,0.8016701936721802,-0.017098700627684593
46,0.19166666666666665,42,430,4.156465172767639,-0.7038745880126953,-0.0032864684180822223,0.09413045644760132,0.555965930223465,-0.01757320354198555,6.0906081199646,-1.0333071947097778,-0.003543541068211198,0.13817541301250458,0.8145605325698853,-0.017572760581970215
46,0.19166666666666665,43,440,4.25381863117218,-0.7201748490333557,-0.0028723858413286507,0.09630876779556274,0.5689182579517365,-0.018008036022649776,6.187961578369141,-1.0496073961257935,-0.0031294762156903744,0.140353724360466,0.8275128602981567,-0.018007593229413033
46,0.19166666666666665,44,450,4.350512623786926,-0.7364778518676758,-0.0029433956078719348,0.09846997261047363,0.5817389786243439,-0.01925270507155119,6.284655570983887,-1.0659104585647583,-0.0032004653476178646,0.1425149291753769,0.8403335809707642,-0.019252263009548187
46,0.19166666666666665,45,460,4.447179913520813,-0.7528384029865265,-0.003129841323243454,0.10065677762031555,0.5946659743785858,-0.019725345982607223,6.381322860717773,-1.0822709798812866,-0.003386915195733309,0.1447017341852188,0.8532605767250061,-0.019724903628230095
46,0.19166666666666665,46,470,4.543892979621887,-0.7691097855567932,-0.0031476866570301354,0.10283148288726807,0.6075918972492218,-0.020210797927603608,6.478035926818848,-1.098542332649231,-0.0034047747030854225,0.14687643945217133,0.8661864995956421,-0.020210355520248413
46,0.19166666666666665,47,480,4.64057981967926,-0.7853742837905884,-0.0033374404010828584,0.10493732988834381,0.6201393902301788,-0.024443164118281402,6.574722766876221,-1.114806890487671,-0.003594513051211834,0.14898228645324707,0.8787339925765991,-0.024442721158266068
46,0.19166666666666665,48,490,4.737249493598938,-0.8016780614852905,-0.0034059757308568805,0.10718363523483276,0.6334362924098969,-0.02125211770152191,6.671392440795898,-1.131110668182373,-0.003663048380985856,0.15122859179973602,0.8920308947563171,-0.021251674741506577
46,0.19166666666666665,49,500,4.833971619606018,-0.8180191516876221,-0.0035202431899961084,0.10936824977397919,0.6463696658611298,-0.021686570369354286,6.7681145668029785,-1.1474517583847046,-0.003777315840125084,0.15341320633888245,0.90496426820755,-0.02168612740933895
47,0.19583333333333333,0,10,0.09658682346343994,-0.016801059246063232,-0.00018027727492153645,0.002247639000415802,0.012925952672958374,-0.0002703038914546596,2.0307297706604004,-0.34623366594314575,-0.00043734992505051196,0.04629259556531906,0.27152055501937866,-0.0002698609314393252
